x,y,u,v,omega
0.29047619,0.52857143,-0.10770906,0.18741110,-0.40913746
0.29047619,0.53809524,-0.10561197,0.19179441,-0.43082592
0.29047619,0.54761905,-0.10333111,0.19604474,-0.45206633
0.29047619,0.55714286,-0.10087302,0.20014770,-0.47280329
0.29047619,0.56666667,-0.09824514,0.20408876,-0.49298599
0.29047619,0.57619048,-0.09545583,0.20785330,-0.51256937
0.29047619,0.58571429,-0.09251425,0.21142656,-0.53151554
0.29047619,0.59523810,-0.08943030,0.21479371,-0.54979569
0.29047619,0.60476190,-0.08621451,0.21793985,-0.56739193
0.29047619,0.61428571,-0.08287786,0.22085001,-0.58429974
0.29047619,0.62380952,-0.07943169,0.22350910,-0.60053080
0.29047619,0.63333333,-0.07588744,0.22590196,-0.61611646
0.29047619,0.64285714,-0.07225644,0.22801331,-0.63111186
0.29047619,0.65238095,-0.06854957,0.22982766,-0.64560157
0.29047619,0.66190476,-0.06477698,0.23132932,-0.65970552
0.29047619,0.67142857,-0.06094759,0.23250231,-0.67358744
0.29047619,0.68095238,-0.05706860,0.23333031,-0.68746459
0.29047619,0.69047619,-0.05314483,0.23379649,-0.70162034
0.29047619,0.70000000,-0.04917799,0.23388350,-0.71641898
0.29047619,0.70952381,-0.04516564,0.23357327,-0.73232484
0.29047619,0.71904762,-0.04110013,0.23284690,-0.74992496
0.29047619,0.72857143,-0.03696713,0.23168455,-0.76995677
0.29047619,0.73809524,-0.03274388,0.23006524,-0.79334098
0.29047619,0.74761905,-0.02839718,0.22796670,-0.82122111
0.29047619,0.75714286,-0.02388080,0.22536525,-0.85500884
0.29047619,0.76666667,-0.01913249,0.22223563,-0.89643610
0.29047619,0.77619048,-0.01407044,0.21855102,-0.94761318
0.29047619,0.78571429,-0.00858902,0.21428293,-1.01109123
0.29047619,0.79523810,-0.00255393,0.20940138,-1.08992660
0.29047619,0.80476190,0.00420326,0.20387521,-1.18774271
0.29047619,0.81428571,0.01189134,0.19767261,-1.30878317
0.29047619,0.82380952,0.02076605,0.19076201,-1.45794559
0.29047619,0.83333333,0.03113701,0.18311352,-1.64078486
0.29047619,0.84285714,0.04337448,0.17470075,-1.86346734
0.29047619,0.85238095,0.05791538,0.16550371,-2.13265634
0.29047619,0.86190476,0.07526788,0.15551224,-2.45530128
0.29047619,0.87142857,0.09601320,0.14473078,-2.83830357
0.29047619,0.88095238,0.12080333,0.13318403,-3.28802490
0.29047619,0.89047619,0.15035293,0.12092394,-3.80960989
0.29047619,0.90000000,0.18542315,0.10803740,-4.40609694
0.29047619,0.90952381,0.22679518,0.09465480,-5.07730484
0.29047619,0.91904762,0.27523115,0.08095825,-5.81850958
0.29047619,0.92857143,0.33142033,0.06718887,-6.61896610
0.29047619,0.93809524,0.39590955,0.05365129,-7.46038294
0.29047619,0.94761905,0.46901804,0.04071394,-8.31553745
0.29047619,0.95714286,0.55073971,0.02880257,-9.14731407
0.29047619,0.96666667,0.64063895,0.01838527,-9.90852261
0.29047619,0.97619048,0.73775065,0.00994729,-10.54292679
0.29047619,0.98571429,0.84049904,0.00395539,-10.98786831
0.29047619,0.99523810,0.94665438,0.00081344,-11.15058041
0.30000000,0.00476190,-0.00218310,0.00005557,0.44928256
0.30000000,0.01428571,-0.00646285,0.00027094,0.44469643
0.30000000,0.02380952,-0.01066215,0.00068848,0.43579975
0.30000000,0.03333333,-0.01478620,0.00129627,0.42705312
0.30000000,0.04285714,-0.01883943,0.00208353,0.41838828
0.30000000,0.05238095,-0.02282568,0.00304062,0.40974557
0.30000000,0.06190476,-0.02674823,0.00415892,0.40107286
0.30000000,0.07142857,-0.03060986,0.00543077,0.39232433
0.30000000,0.08095238,-0.03441290,0.00684942,0.38345975
0.30000000,0.09047619,-0.03815931,0.00840891,0.37444344
0.30000000,0.10000000,-0.04185066,0.01010404,0.36524370
0.30000000,0.10952381,-0.04548818,0.01193031,0.35583186
0.30000000,0.11904762,-0.04907276,0.01388381,0.34618190
0.30000000,0.12857143,-0.05260496,0.01596122,0.33626989
0.30000000,0.13809524,-0.05608504,0.01815970,0.32607350
0.30000000,0.14761905,-0.05951288,0.02047684,0.31557173
0.30000000,0.15714286,-0.06288808,0.02291063,0.30474448
0.30000000,0.16666667,-0.06620984,0.02545939,0.29357252
0.30000000,0.17619048,-0.06947704,0.02812171,0.28203714
0.30000000,0.18571429,-0.07268819,0.03089641,0.27012014
0.30000000,0.19523810,-0.07584140,0.03378249,0.25780377
0.30000000,0.20476190,-0.07893440,0.03677906,0.24507059
0.30000000,0.21428571,-0.08196453,0.03988534,0.23190372
0.30000000,0.22380952,-0.08492871,0.04310057,0.21828666
0.30000000,0.23333333,-0.08782348,0.04642396,0.20420359
0.30000000,0.24285714,-0.09064493,0.04985469,0.18963942
0.30000000,0.25238095,-0.09338877,0.05339181,0.17457996
0.30000000,0.26190476,-0.09605031,0.05703424,0.15901212
0.30000000,0.27142857,-0.09862445,0.06078069,0.14292419
0.30000000,0.28095238,-0.10110574,0.06462964,0.12630595
0.30000000,0.29047619,-0.10348836,0.06857928,0.10914906
0.30000000,0.30000000,-0.10576619,0.07262750,0.09144726
0.30000000,0.30952381,-0.10793278,0.07677182,0.07319664
0.30000000,0.31904762,-0.10998145,0.08100934,0.05439596
0.30000000,0.32857143,-0.11190528,0.08533677,0.03504686
0.30000000,0.33809524,-0.11369721,0.08975033,0.01515422
0.30000000,0.34761905,-0.11535005,0.09424572,-0.00527368
0.30000000,0.35714286,-0.11685655,0.09881814,-0.02622484
0.30000000,0.36666667,-0.11820944,0.10346224,-0.04768340
0.30000000,0.37619048,-0.11940157,0.10817210,-0.06962939
0.30000000,0.38571429,-0.12042590,0.11294121,-0.09203862
0.30000000,0.39523810,-0.12127559,0.11776245,-0.11488257
0.30000000,0.40476190,-0.12194409,0.12262812,-0.13812830
0.30000000,0.41428571,-0.12242522,0.12752989,-0.16173846
0.30000000,0.42380952,-0.12271324,0.13245885,-0.18567137
0.30000000,0.43333333,-0.12280291,0.13740546,-0.20988105
0.30000000,0.44285714,-0.12268958,0.14235961,-0.23431745
0.30000000,0.45238095,-0.12236927,0.14731066,-0.25892663
0.30000000,0.46190476,-0.12183873,0.15224735,-0.28365108
0.30000000,0.47142857,-0.12109549,0.15715797,-0.30843014
0.30000000,0.48095238,-0.12013795,0.16203026,-0.33320031
0.30000000,0.49047619,-0.11896542,0.16685157,-0.35789588
0.30000000,0.50000000,-0.11757813,0.17160878,-0.38244951
0.30000000,0.50952381,-0.11597735,0.17628838,-0.40679276
0.30000000,0.51904762,-0.11416531,0.18087658,-0.43085694
0.30000000,0.52857143,-0.11214533,0.18535924,-0.45457384
0.30000000,0.53809524,-0.10992173,0.18972197,-0.47787666
0.30000000,0.54761905,-0.10749986,0.19395016,-0.50070101
0.30000000,0.55714286,-0.10488608,0.19802903,-0.52298588
0.30000000,0.56666667,-0.10208774,0.20194362,-0.54467511
0.30000000,0.57619048,-0.09911305,0.20567891,-0.56571841
0.30000000,0.58571429,-0.09597111,0.20921972,-0.58607322
0.30000000,0.59523810,-0.09267174,0.21255088,-0.60570627
0.30000000,0.60476190,-0.08922540,0.21565707,-0.62459594
0.30000000,0.61428571,-0.08564304,0.21852301,-0.64273429
0.30000000,0.62380952,-0.08193589,0.22113329,-0.66013050
0.30000000,0.63333333,-0.07811531,0.22347251,-0.67681408
0.30000000,0.64285714,-0.07419249,0.22552508,-0.69283938
0.30000000,0.65238095,-0.07017818,0.22727540,-0.70829099
0.30000000,0.66190476,-0.06608228,0.22870764,-0.72329021
0.30000000,0.67142857,-0.06191341,0.22980575,-0.73800319
0.30000000,0.68095238,-0.05767842,0.23055340,-0.75265121
0.30000000,0.69047619,-0.05338166,0.23093386,-0.76752299
0.30000000,0.70000000,-0.04902425,0.23092994,-0.78298992
0.30000000,0.70952381,-0.04460307,0.23052387,-0.79952502
0.30000000,0.71904762,-0.04010963,0.22969717,-0.81772548
0.30000000,0.72857143,-0.03552861,0.22843048,-0.83834034
0.30000000,0.73809524,-0.03083615,0.22670355,-0.86230284
0.30000000,0.74761905,-0.02599777,0.22449495,-0.89076900
0.30000000,0.75714286,-0.02096587,0.22178207,-0.92516208
0.30000000,0.76666667,-0.01567673,0.21854098,-0.96722233
0.30000000,0.77619048,-0.01004702,0.21474639,-1.01906252
0.30000000,0.78571429,-0.00396969,0.21037173,-1.08322656
0.30000000,0.79523810,0.00269075,0.20538926,-1.16274858
0.30000000,0.80476190,0.01010352,0.19977050,-1.26120758
0.30000000,0.81428571,0.01847745,0.19348674,-1.38277233
0.30000000,0.82380952,0.02806721,0.18651006,-1.53222430
0.30000000,0.83333333,0.03917970,0.17881471,-1.71494842
0.30000000,0.84285714,0.05218018,0.17037907,-1.93687451
0.30000000,0.85238095,0.06749748,0.16118832,-2.20434833
0.30000000,0.86190476,0.08562765,0.15123792,-2.52390909
0.30000000,0.87142857,0.10713471,0.14053813,-2.90194821
0.30000000,0.88095238,0.13264735,0.12911932,-3.34421802
0.30000000,0.89047619,0.16284978,0.11703853,-3.85516953
0.30000000,0.90000000,0.19846483,0.10438652,-4.43709564
0.30000000,0.90952381,0.24022721,0.09129540,-5.08907938
0.30000000,0.91904762,0.28884506,0.07794599,-5.80576420
0.30000000,0.92857143,0.34494790,0.06457390,-6.57600498
0.30000000,0.93809524,0.40902036,0.05147309,-7.38150740
0.30000000,0.94761905,0.48132241,0.03899526,-8.19563389
0.30000000,0.95714286,0.56179881,0.02754317,-8.98262596
0.30000000,0.96666667,0.64998412,0.01755622,-9.69757271
0.30000000,0.97619048,0.74491268,0.00948696,-10.28747272
0.30000000,0.98571429,0.84504730,0.00376851,-10.69373226
0.30000000,0.99523810,0.94824225,0.00077438,-10.83942318
0.30952381,0.00476190,-0.00229329,0.00005462,0.47095442
0.30952381,0.01428571,-0.00677961,0.00026620,0.46564069
0.30952381,0.02380952,-0.01117295,0.00067621,0.45535514
0.30952381,0.03333333,-0.01547973,0.00127276,0.44527885
0.30952381,0.04285714,-0.01970553,0.00204513,0.43533924
0.30952381,0.05238095,-0.02385525,0.00298372,0.42547250
0.30952381,0.06190476,-0.02793318,0.00407994,0.41562247
0.30952381,0.07142857,-0.03194301,0.00532618,0.40573964
0.30952381,0.08095238,-0.03588795,0.00671574,0.39578003
0.30952381,0.09047619,-0.03977074,0.00824273,0.38570452
0.30952381,0.10000000,-0.04359366,0.00990203,0.37547785
0.30952381,0.10952381,-0.04735861,0.01168920,0.36506814
0.30952381,0.11904762,-0.05106708,0.01360045,0.35444605
0.30952381,0.12857143,-0.05472016,0.01563257,0.34358448
0.30952381,0.13809524,-0.05831858,0.01778283,0.33245793
0.30952381,0.14761905,-0.06186265,0.02004899,0.32104227
0.30952381,0.15714286,-0.06535231,0.02242921,0.30931431
0.30952381,0.16666667,-0.06878711,0.02492196,0.29725176
0.30952381,0.17619048,-0.07216617,0.02752604,0.28483275
0.30952381,0.18571429,-0.07548820,0.03024049,0.27203605
0.30952381,0.19523810,-0.07875148,0.03306451,0.25884071
0.30952381,0.20476190,-0.08195386,0.03599748,0.24522628
0.30952381,0.21428571,-0.08509272,0.03903886,0.23117267
0.30952381,0.22380952,-0.08816502,0.04218813,0.21666032
0.30952381,0.23333333,-0.09116723,0.04544479,0.20167029
0.30952381,0.24285714,-0.09409539,0.04880827,0.18618439
0.30952381,0.25238095,-0.09694508,0.05227793,0.17018542
0.30952381,0.26190476,-0.09971143,0.05585293,0.15365733
0.30952381,0.27142857,-0.10238913,0.05953229,0.13658547
0.30952381,0.28095238,-0.10497246,0.06331474,0.11895689
0.30952381,0.29047619,-0.10745531,0.06719877,0.10076061
0.30952381,0.30000000,-0.10983119,0.07118250,0.08198789
0.30952381,0.30952381,-0.11209329,0.07526369,0.06263256
0.30952381,0.31904762,-0.11423449,0.07943972,0.04269136
0.30952381,0.32857143,-0.11624742,0.08370747,0.02216418
0.30952381,0.33809524,-0.11812452,0.08806337,0.00105442
0.30952381,0.34761905,-0.11985807,0.09250332,-0.02063072
0.30952381,0.35714286,-0.12144027,0.09702264,-0.04288000
0.30952381,0.36666667,-0.12286330,0.10161612,-0.06567789
0.30952381,0.37619048,-0.12411939,0.10627793,-0.08900434
0.30952381,0.38571429,-0.12520088,0.11100161,-0.11283461
0.30952381,0.39523810,-0.12610035,0.11578011,-0.13713917
0.30952381,0.40476190,-0.12681058,0.12060569,-0.16188361
0.30952381,0.41428571,-0.12732482,0.12547001,-0.18702854
0.30952381,0.42380952,-0.12763666,0.13036408,-0.21252982
0.30952381,0.43333333,-0.12774028,0.13527825,-0.23833847
0.30952381,0.44285714,-0.12763043,0.14020230,-0.26440096
0.30952381,0.45238095,-0.12730254,0.14512536,-0.29065943
0.30952381,0.46190476,-0.12675282,0.15003601,-0.31705198
0.30952381,0.47142857,-0.12597829,0.15492228,-0.34351316
0.30952381,0.48095238,-0.12497684,0.15977165,-0.36997434
0.30952381,0.49047619,-0.12374734,0.16457115,-0.39636439
0.30952381,0.50000000,-0.12228962,0.16930735,-0.42261010
0.30952381,0.50952381,-0.12060455,0.17396644,-0.44863722
0.30952381,0.51904762,-0.11869407,0.17853419,-0.47437087
0.30952381,0.52857143,-0.11656117,0.18299614,-0.49973673
0.30952381,0.53809524,-0.11420996,0.18733747,-0.52466178
0.30952381,0.54761905,-0.11164557,0.19154322,-0.54907560
0.30952381,0.55714286,-0.10887420,0.19559819,-0.57291120
0.30952381,0.56666667,-0.10590307,0.19948703,-0.59610665
0.30952381,0.57619048,-0.10274030,0.20319434,-0.61860627
0.30952381,0.58571429,-0.09939491,0.20670457,-0.64036250
0.30952381,0.59523810,-0.09587668,0.21000215,-0.66133755
0.30952381,0.60476190,-0.09219602,0.21307150,-0.68150568
0.30952381,0.61428571,-0.08836383,0.21589696,-0.70085573
0.30952381,0.62380952,-0.08439133,0.21846291,-0.71939433
0.30952381,0.63333333,-0.08028982,0.22075367,-0.73714924
0.30952381,0.64285714,-0.07607041,0.22275349,-0.75417405
0.30952381,0.65238095,-0.07174371,0.22444662,-0.77055371
0.30952381,0.66190476,-0.06731949,0.22581713,-0.78641087
0.30952381,0.67142857,-0.06280614,0.22684897,-0.80191463
0.30952381,0.68095238,-0.05821021,0.22752585,-0.81729031
0.30952381,0.69047619,-0.05353567,0.22783118,-0.83283234
0.30952381,0.70000000,-0.04878314,0.22774801,-0.84891927
0.30952381,0.70952381,-0.04394894,0.22725885,-0.86603296
0.30952381,0.71904762,-0.03902385,0.22634564,-0.88478065
0.30952381,0.72857143,-0.03399171,0.22498965,-0.90592253
0.30952381,0.73809524,-0.02882772,0.22317126,-0.93040371
0.30952381,0.74761905,-0.02349629,0.22086996,-0.95939183
0.30952381,0.75714286,-0.01794867,0.21806416,-0.99431974
0.30952381,0.76666667,-0.01211989,0.21473122,-1.03693390
0.30952381,0.77619048,-0.00592541,0.21084735,-1.08934677
0.30952381,0.78571429,0.00074292,0.20638782,-1.15409112
0.30952381,0.79523810,0.00802143,0.20132700,-1.23417461
0.30952381,0.80476190,0.01607970,0.19563891,-1.33312738
0.30952381,0.81428571,0.02512616,0.18929778,-1.45503831
0.30952381,0.82380952,0.03541390,0.18227905,-1.60456896
0.30952381,0.83333333,0.04724661,0.17456080,-1.78693235
0.30952381,0.84285714,0.06098402,0.16612568,-2.00782228
0.30952381,0.85238095,0.07704648,0.15696359,-2.27327347
0.30952381,0.86190476,0.09591762,0.14707501,-2.58942914
0.30952381,0.87142857,0.11814427,0.13647528,-2.96219468
0.30952381,0.88095238,0.14433214,0.12519972,-3.39675045
0.30952381,0.89047619,0.17513590,0.11330961,-3.89690590
0.30952381,0.90000000,0.21124162,0.10089873,-4.46427727
0.30952381,0.90952381,0.25334007,0.08810019,-5.09729576
0.30952381,0.91904762,0.30208886,0.07509296,-5.79006338
0.30952381,0.92857143,0.35806224,0.06210692,-6.53112507
0.30952381,0.93809524,0.42168811,0.04942565,-7.30225468
0.30952381,0.94761905,0.49317306,0.03738506,-8.07742691
0.30952381,0.95714286,0.57241863,0.02636663,-8.82220078
0.30952381,0.96666667,0.65893435,0.01678351,-9.49380112
0.30952381,0.97619048,0.75175661,0.00905863,-10.04221153
0.30952381,0.98571429,0.84938568,0.00359478,-10.41254330
0.30952381,0.99523810,0.94975466,0.00073807,-10.54243088
0.31904762,0.00476190,-0.00240140,0.00005350,0.49219662
0.31904762,0.01428571,-0.00709020,0.00026062,0.48615852
0.31904762,0.02380952,-0.01167355,0.00066180,0.47449070
0.31904762,0.03333333,-0.01615908,0.00124520,0.46309191
0.31904762,0.04285714,-0.02055353,0.00200018,0.45188543
0.31904762,0.05238095,-0.02486286,0.00291721,0.44080353
0.31904762,0.06190476,-0.02909236,0.00398778,0.42978626
0.31904762,0.07142857,-0.03324667,0.00520437,0.41878051
0.31904762,0.08095238,-0.03732985,0.00656036,0.40773875
0.31904762,0.09047619,-0.04134542,0.00804995,0.39661849
0.31904762,0.10000000,-0.04529644,0.00966812,0.38538110
0.31904762,0.10952381,-0.04918545,0.01141057,0.37399146
0.31904762,0.11904762,-0.05301455,0.01327362,0.36241698
0.31904762,0.12857143,-0.05678539,0.01525420,0.35062736
0.31904762,0.13809524,-0.06049917,0.01734975,0.33859393
0.31904762,0.14761905,-0.06415667,0.01955820,0.32628936
0.31904762,0.15714286,-0.06775819,0.02187787,0.31368729
0.31904762,0.16666667,-0.07130360,0.02430747,0.30076215
0.31904762,0.17619048,-0.07479230,0.02684601,0.28748891
0.31904762,0.18571429,-0.07822324,0.02949274,0.27384302
0.31904762,0.19523810,-0.08159486,0.03224713,0.25980026
0.31904762,0.20476190,-0.08490513,0.03510880,0.24533683
0.31904762,0.21428571,-0.08815150,0.03807747,0.23042931
0.31904762,0.22380952,-0.09133096,0.04115292,0.21505480
0.31904762,0.23333333,-0.09443995,0.04433493,0.19919096
0.31904762,0.24285714,-0.09747445,0.04762321,0.18281630
0.31904762,0.25238095,-0.10042989,0.05101741,0.16591027
0.31904762,0.26190476,-0.10330123,0.05451700,0.14845362
0.31904762,0.27142857,-0.10608297,0.05812129,0.13042854
0.31904762,0.28095238,-0.10876910,0.06182930,0.11181900
0.31904762,0.29047619,-0.11135320,0.06563980,0.09261114
0.31904762,0.30000000,-0.11382843,0.06955119,0.07279351
0.31904762,0.30952381,-0.11618758,0.07356152,0.05235742
0.31904762,0.31904762,-0.11842309,0.07766838,0.03129737
0.31904762,0.32857143,-0.12052711,0.08186892,0.00961130
0.31904762,0.33809524,-0.12249157,0.08615977,-0.01269902
0.31904762,0.34761905,-0.12430820,0.09053700,-0.03562765
0.31904762,0.35714286,-0.12596862,0.09499615,-0.05916421
0.31904762,0.36666667,-0.12746440,0.09953212,-0.08329360
0.31904762,0.37619048,-0.12878717,0.10413920,-0.10799570
0.31904762,0.38571429,-0.12992862,0.10881103,-0.13324524
0.31904762,0.39523810,-0.13088065,0.11354057,-0.15901163
0.31904762,0.40476190,-0.13163544,0.11832014,-0.18525887
0.31904762,0.41428571,-0.13218552,0.12314137,-0.21194546
0.31904762,0.42380952,-0.13252385,0.12799519,-0.23902455
0.31904762,0.43333333,-0.13264397,0.13287191,-0.26644397
0.31904762,0.44285714,-0.13254000,0.13776115,-0.29414645
0.31904762,0.45238095,-0.13220677,0.14265189,-0.32206985
0.31904762,0.46190476,-0.13163988,0.14753252,-0.35014763
0.31904762,0.47142857,-0.13083580,0.15239084,-0.37830910
0.31904762,0.48095238,-0.12979195,0.15721408,-0.40648010
0.31904762,0.49047619,-0.12850666,0.16198900,-0.43458357
0.31904762,0.50000000,-0.12697935,0.16670184,-0.46254018
0.31904762,0.50952381,-0.12521051,0.17133847,-0.49026918
0.31904762,0.51904762,-0.12320173,0.17588432,-0.51768923
0.31904762,0.52857143,-0.12095569,0.18032455,-0.54471934
0.31904762,0.53809524,-0.11847625,0.18464401,-0.57127988
0.31904762,0.54761905,-0.11576834,0.18882734,-0.59729391
0.31904762,0.55714286,-0.11283800,0.19285893,-0.62268817
0.31904762,0.56666667,-0.10969231,0.19672312,-0.64739454
0.31904762,0.57619048,-0.10633932,0.20040408,-0.67135167
0.31904762,0.58571429,-0.10278799,0.20388597,-0.69450676
0.31904762,0.59523810,-0.09904808,0.20715286,-0.71681726
0.31904762,0.60476190,-0.09512996,0.21018887,-0.73825330
0.31904762,0.61428571,-0.09104455,0.21297805,-0.75880039
0.31904762,0.62380952,-0.08680306,0.21550456,-0.77846253
0.31904762,0.63333333,-0.08241677,0.21775249,-0.79726583
0.31904762,0.64285714,-0.07789677,0.21970597,-0.81526333
0.31904762,0.65238095,-0.07325362,0.22134912,-0.83254027
0.31904762,0.66190476,-0.06849695,0.22266597,-0.84922129
0.31904762,0.67142857,-0.06363504,0.22364047,-0.86547828
0.31904762,0.68095238,-0.05867417,0.22425644,-0.88154113
0.31904762,0.69047619,-0.05361805,0.22449745,-0.89771008
0.31904762,0.70000000,-0.04846690,0.22434677,-0.91437119
0.31904762,0.70952381,-0.04321655,0.22378731,-0.93201494
0.31904762,0.71904762,-0.03785717,0.22280143,-0.95125860
0.31904762,0.72857143,-0.03237192,0.22137095,-0.97287333
0.31904762,0.73809524,-0.02673516,0.21947700,-0.99781531
0.31904762,0.74761905,-0.02091042,0.21709988,-1.02726245
0.31904762,0.75714286,-0.01484793,0.21421905,-1.06265593
0.31904762,0.76666667,-0.00848174,0.21081311,-1.10574627
0.31904762,0.77619048,-0.00172634,0.20685974,-1.15864241
0.31904762,0.78571429,0.00552724,0.20233588,-1.22386324
0.31904762,0.79523810,0.01341584,0.19721796,-1.30438542
0.31904762,0.80476190,0.02210901,0.19148232,-1.40368640
0.31904762,0.81428571,0.03181438,0.18510592,-1.52577114
0.31904762,0.82380952,0.04278303,0.17806728,-1.67517793
0.31904762,0.83333333,0.05531498,0.17034803,-1.85694671
0.31904762,0.84285714,0.06976407,0.16193472,-2.07653761
0.31904762,0.85238095,0.08654177,0.15282147,-2.33968067
0.31904762,0.86190476,0.10611914,0.14301325,-2.65213799
0.31904762,0.87142857,0.12902585,0.13252988,-3.01935267
0.31904762,0.88095238,0.15584506,0.12141094,-3.44596887
